file,bug,loc,bf,hcm
org::eclipse::mylyn::internal::tasks::core::data::TaskDataManager,0,415,35,8.88046
org::eclipse::mylyn::internal::jira::ui::wizards::JiraProjectPage,2,263,32,15.4586
org::eclipse::mylyn::internal::java::ui::actions::ToggleActiveFoldingAction,0,41,17,16.1747
org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList,0,116,2,1.84703
org::eclipse::mylyn::internal::provisional::commons::ui::CommonTextSupport,0,193,1,0
org::eclipse::mylyn::internal::jira::core::model::NamedFilter,0,33,5,6.12798
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitionScanner,0,8,1,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::TemplateReplacementToken,0,9,3,1.49003
org::eclipse::mylyn::internal::tasks::bugs::wizards::Messages,1,3,2,0
org::eclipse::mylyn::internal::context::core::InteractionContextElement,0,65,9,6.61084
org::eclipse::mylyn::internal::tasks::ui::search::CreateQueryFromSearchAction,0,32,13,8.64868
org::eclipse::mylyn::internal::context::ui::TaskContextWorkingSetPage,0,81,10,9.8172
org::eclipse::mylyn::tasks::ui::AbstractRepositoryConnectorUi,0,57,59,28.3288
org::eclipse::mylyn::internal::jira::core::html::HTML2TextReader,0,221,3,1.27192
org::eclipse::mylyn::tasks::core::TaskRepositoryLocationFactory,0,3,3,3.32672
org::eclipse::mylyn::examples::monitor::study::QuestionnaireWizardPage,0,193,9,8.87878
org::eclipse::mylyn::internal::monitor::usage::editors::UsageStatsEditorInput,0,39,7,10.0294
org::eclipse::mylyn::internal::trac::core::client::TracProxyAuthenticationException,0,2,2,1.84703
org::eclipse::mylyn::internal::monitor::core::collection::CommandUsageCollector,0,23,6,6.7028
upload::MylarUsageUploadServlet,0,64,3,4.54213
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupMonoReconciler,0,6,2,1.49003
org::eclipse::mylyn::internal::tasks::core::TaskCategory,0,20,11,9.8218
org::eclipse::mylyn::internal::tasks::ui::TaskListNotificationManager,0,70,21,18.2473
org::eclipse::mylyn::internal::wikitext::twiki::core::token::WikiWordReplacementToken,0,9,3,0
org::eclipse::mylyn::wikitext::ui::commands::AbstractMarkupResourceHandler,2,59,6,2.38141
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaCustomQueryDialog,0,64,5,6.55674
org::eclipse::mylyn::internal::jira::ui::wizards::JiraFilterDefinitionPage,1,1346,6,1.84703
org::eclipse::mylyn::internal::resources::ui::ResourceInterestUpdater,0,53,12,9.16262
org::eclipse::mylyn::internal::xplanner::ui::XPlannerRepositoryUtils,2,681,2,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::ReportBugOrEnhancementWizard,1,54,7,3.37801
org::eclipse::mylyn::zest::layouts::algorithms::HorizontalShift,0,87,4,4.01835
org::eclipse::mylyn::internal::monitor::ui::KeybindingCommandMonitor,0,4,4,4.57121
org::eclipse::mylyn::monitor::ui::AbstractUserActivityMonitor,0,16,12,11.5798
org::eclipse::mylyn::commons::core::CoreUtil,0,0,6,3.26838
org::eclipse::mylyn::internal::tasks::ui::views::TaskDetailLabelProvider,0,24,8,4.07843
org::eclipse::mylyn::internal::trac::core::client::TracPermissionDeniedException,0,3,2,1.84703
org::eclipse::mylyn::internal::context::ui::editors::ScalableInterestFilter,0,10,6,7.42519
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityFactory,0,102,0,3.60736
org::eclipse::mylyn::internal::xplanner::ui::wizard::EditXPlannerQueryWizard,0,60,1,0
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerService,0,139,1,0
org::eclipse::mylyn::wikitext::core::parser::HeadingAttributes,0,6,2,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletDrawingStrategy,0,62,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::TaskCompletionFilter,0,20,15,14.5746
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector,0,132,8,5.95209
org::eclipse::mylyn::internal::jira::ui::Messages,0,3,1,0
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditor,0,246,3,3.10205
org::eclipse::mylyn::internal::java::ui::JavaUiUtil,1,57,18,21.6244
org::eclipse::mylyn::internal::jira::core::model::Priority,0,51,8,9.97052
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingOutlineParser,0,29,3,1.49003
org::eclipse::mylyn::internal::sandbox::ui::views::ContextContentProvider,0,126,2,0
org::eclipse::mylyn::monitor::usage::AbstractStudyBackgroundPage,0,0,3,3.17351
org::eclipse::mylyn::internal::trac::core::model::TracTicketAttribute,0,16,4,5.87331
org::eclipse::mylyn::wikitext::core::parser::DocumentBuilder,1,12,3,1.49003
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkExtensions,0,39,3,3.09898
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ListBlock,0,110,3,1.49003
org::eclipse::mylyn::internal::java::ui::BreakpointsInterestFilter,0,15,2,4.08479
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage,1,166,19,5.64478
org::eclipse::mylyn::internal::bugzilla::core::history::ResolutionEvent,0,14,7,7.66451
org::eclipse::mylyn::internal::bugzilla::core::AbstractReportFactory,1,85,40,19.681
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizationSession,0,68,4,3.37801
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextUiBridge,0,90,1,0
org::eclipse::mylyn::internal::tasks::ui::TaskHistoryHandler,0,47,13,8.3704
org::eclipse::mylyn::internal::bugzilla::ui::action::UpdateAttachmentJob,0,96,4,0
org::eclipse::mylyn::internal::monitor::ui::ActivityContextManager,0,136,16,12.7925
org::eclipse::mylyn::internal::sandbox::ui::views::ActiveSearchView,0,212,8,5.57512
org::eclipse::mylyn::internal::bugzilla::ui::search::GetQueryDialog,0,91,1,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::CompositeSelector,0,27,1,0
org::eclipse::mylyn::internal::wikitext::ui::util::ImageCache,0,56,2,0
org::eclipse::mylyn::internal::trac::ui::wizard::TracRepositorySettingsPage,1,96,28,22.2761
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventSummary,0,55,5,3.95974
org::eclipse::mylyn::internal::tasks::ui::editors::SingleSelectionAttributeEditor,1,97,14,8.99655
org::eclipse::mylyn::internal::wikitext::mediawiki::core::block::ListBlock,0,190,3,1.49003
org::eclipse::mylyn::internal::team::ui::FocusedTeamExtensionPointReader,1,39,10,9.76667
org::eclipse::mylyn::internal::commons::net::PollingSslProtocolSocketFactory,0,15,3,1.84703
org::eclipse::mylyn::internal::bugzilla::ui::wizard::NewBugzillaTaskWizard,1,84,26,18.4529
org::eclipse::mylyn::internal::bugzilla::core::history::BugzillaTaskHistoryParser,0,162,10,11.1987
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteWorklog,0,156,4,3.13741
org::eclipse::mylyn::internal::tasks::ui::PersonProposalLabelProvider,0,12,4,6.03561
org::eclipse::mylyn::internal::tasks::ui::TaskSearchPage,1,405,50,24.0455
org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPage,0,104,4,4.66839
org::eclipse::mylyn::internal::monitor::usage::preferences::UsageDataPreferencePage,0,173,7,7.45522
org::eclipse::mylyn::examples::monitor::study::FeedbackWizard,0,111,13,13.7574
org::eclipse::mylyn::internal::jira::core::model::JiraStatus,0,45,4,4.56874
org::eclipse::mylyn::internal::wikitext::ui::util::css::Stylesheet,0,15,1,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TextBoxBlock,0,72,3,1.49003
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchPage,2,1448,87,38.7367
org::eclipse::mylyn::internal::context::ui::actions::OpenPrefsAction,0,12,3,3.95974
org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeEditorAction,1,54,23,13.2646
org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitLaunchConfiguration,0,14,6,4.46389
org::eclipse::mylyn::zest::layouts::exampleUses::SimpleSwingExample,0,328,6,11.186
org::eclipse::mylyn::internal::sandbox::ui::planner::InProgressTaskCollector,0,39,4,4.17741
org::eclipse::mylyn::internal::tasks::ui::commands::TaskRepositoryParameterValues,0,8,6,6.86517
org::eclipse::mylyn::internal::java::ui::search::JUnitReferencesProvider,0,27,4,4.46389
org::eclipse::mylyn::context::ui::InterestFilter,0,83,28,23.4001
org::eclipse::mylyn::internal::tasks::ui::editors::CommentGroupStrategy,0,78,4,0
org::eclipse::mylyn::wikitext::core::parser::builder::Messages,0,9,1,0
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin,0,114,13,11.0557
org::eclipse::mylyn::internal::sandbox::ui::planner::ReminderCellEditor,0,50,4,3.33514
org::eclipse::mylyn::internal::java::ui::search::AbstractJavaRelationProvider,0,226,17,11.8529
org::eclipse::mylyn::internal::jira::core::wsdl::soap::JirasoapserviceV2SoapBindingStub,0,7509,7,5.94514
org::eclipse::mylyn::monitor::core::InteractionEvent,0,140,15,11.215
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendDialog,0,44,3,1.84703
org::eclipse::mylyn::internal::tasks::ui::TaskTrimWidget,1,220,27,13.2514
org::eclipse::mylyn::internal::provisional::commons::ui::AdaptiveRefreshPolicy,0,38,5,3.39209
org::eclipse::mylyn::internal::tasks::ui::wizards::NewRepositoryWizard,1,58,18,15.6746
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestSorter,0,135,5,4.15475
org::xplanner::soap::ProjectData,0,63,4,6.45512
org::eclipse::mylyn::tasks::ui::TaskRepositoryLocationUiFactory,0,3,4,4.10346
org::eclipse::mylyn::zest::layouts::LayoutIterationEvent,0,9,0,1.45219
org::eclipse::mylyn::wikitext::mediawiki::core::MediaWikiLanguage,0,96,7,2.38141
org::eclipse::mylyn::jira::tests::util::MockJiraClientFactory,0,6,2,1.84703
org::eclipse::mylyn::internal::wikitext::ui::util::css::Block,0,10,1,0
org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault,0,26,1,0
org::eclipse::mylyn::zest::tests::swt::GraphSnippet3,0,38,1,0
org::eclipse::mylyn::internal::tasks::ui::actions::CopyCommentDetailsAction,0,25,1,0
org::eclipse::mylyn::internal::trac::core::client::TracClientData,0,0,2,1.84703
org::eclipse::mylyn::internal::context::ui::editors::ContextPageFactory,0,15,8,5.63443
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogPart,2,124,2,0
org::eclipse::mylyn::internal::bugzilla::core::BugzillaException,0,10,1,0
org::eclipse::mylyn::internal::tasks::core::TaskTask,0,14,4,3.4091
org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider,0,230,19,11.2297
org::eclipse::mylyn::internal::context::ui::ActiveViewSelectionDragAdapter,0,24,5,7.98467
org::eclipse::mylyn::internal::java::ui::actions::ShowFilteredChildrenAction,0,22,4,4.76607
org::eclipse::mylyn::internal::context::ui::ContextUiPlugin,0,226,28,8.4865
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::AnchorCompletionProcessor,0,90,2,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteStatus,0,38,7,5.94514
org::eclipse::mylyn::internal::ide::ui::actions::FocusResourceNavigatorAction,0,61,9,7.78312
org::eclipse::mylyn::internal::tasks::ui::views::WorkweekProgressBar,0,105,8,8.74495
org::eclipse::mylyn::wikitext::core::parser::util::MatcherAdaper,0,12,3,1.49003
org::eclipse::mylyn::tasks::core::data::TaskAttributeMetaData,0,75,5,4.83045
org::eclipse::mylyn::internal::context::core::AbstractRelationProvider,0,67,6,4.92306
org::eclipse::mylyn::internal::wikitext::core::parser::builder::NoSplittingStrategy,0,8,1,0
org::eclipse::mylyn::wikitext::core::parser::markup::AbstractMarkupLanguage,0,60,1,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssBlockScanner,0,8,1,0
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPage,0,172,8,5.27238
org::eclipse::mylyn::internal::java::ui::actions::FocusDebugViewAction,0,12,4,5.37295
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteEntity,0,47,7,5.94514
org::eclipse::mylyn::internal::bugzilla::ui::actions::AbstractOfflineReportsAction,0,13,1,0
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSummaryEditorWizardPage,0,48,9,10.8599
org::eclipse::mylyn::tasks::ui::editors::TaskEditorInput,0,88,20,15.7237
org::eclipse::mylyn::internal::commons::soap::SoapRequest,0,37,1,0
org::eclipse::mylyn::internal::jira::core::model::filter::PriorityFilter,0,12,4,4.58293
org::eclipse::mylyn::commons::net::WebUtil,0,389,1,0
org::xplanner::soap::PersonData,0,96,4,6.45512
org::eclipse::mylyn::internal::wikitext::core::WikiTextPlugin,0,260,1,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingHtmlDocumentBuilder,0,309,5,1.49003
org::eclipse::mylyn::internal::sandbox::ui::actions::ShowQualifiedNamesAction,0,17,3,3.24474
org::eclipse::mylyn::monitor::ui::AbstractEditorTracker,0,20,3,3.17351
org::eclipse::mylyn::internal::wikitext::textile::core::block::CodeBlock,0,44,3,1.49003
org::eclipse::mylyn::internal::team::ui::ContextChangeSetDecorator,0,21,10,9.69489
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQueryWizardUtils,1,32,1,0
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleGraph,0,46,0,2.56087
org::eclipse::mylyn::internal::jira::core::JiraCorePlugin,0,50,20,17.2963
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryQuery,0,7,9,9.76545
org::eclipse::mylyn::internal::monitor::usage::MonitorPreferenceConstants,0,0,3,4.58293
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfigurationFactory,0,9,15,11.8437
org::eclipse::mylyn::wikitext::core::parser::MarkupParser,0,47,5,1.49003
org::eclipse::mylyn::internal::java::ui::search::JavaWriteAccessProvider,0,12,3,3.17351
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaRepositorySettingsPage,0,198,67,35.5302
org::eclipse::mylyn::bugzilla::deprecated::BugzillaAttributeFactory,0,103,3,1.84703
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleNode,0,162,2,5.42237
org::eclipse::mylyn::tasks::core::data::TaskAttachmentModel,0,41,4,4.10346
org::eclipse::mylyn::internal::tasks::core::Person,0,11,4,5.37749
org::eclipse::mylyn::internal::pde::ui::PdeUiBridgePlugin,0,24,11,11.6064
org::eclipse::mylyn::internal::context::core::DegreeOfSeparation,0,10,5,6.78109
org::eclipse::mylyn::internal::tasks::ui::actions::ShowTaskRepositoriesViewAction,0,8,3,6.00254
org::eclipse::mylyn::internal::jira::ui::wizards::NewJiraTaskWizard,0,18,31,17.7431
org::eclipse::mylyn::internal::jira::core::model::filter::FilterDefinition,0,191,6,6.12798
org::eclipse::mylyn::internal::web::ui::WebPage,0,23,4,4.46389
org::eclipse::mylyn::internal::tasks::bugs::PluginRepositoryMapping,0,15,3,1.84703
org::eclipse::mylyn::internal::web::tasks::WebTaskEditorPageFactory,0,18,4,3.37801
org::eclipse::mylyn::ide::ui::AbstractMarkerInterestFilter,0,13,2,3.36942
org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::TextileMarkupTaskEditorExtension,0,3,2,0
org::eclipse::mylyn::internal::jira::ui::editor::Messages,0,2,1,0
org::eclipse::mylyn::internal::tasks::core::RepositoryTemplateManager,0,25,2,1.84703
org::eclipse::mylyn::internal::monitor::core::collection::Messages,0,3,1,0
org::eclipse::mylyn::internal::team::ui::AbstractCommitWorkflowProvider,0,5,5,5.35876
org::eclipse::mylyn::internal::sandbox::ui::SharedDataDirectoryManager,0,22,9,8.85888
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryTaskEditorInput,0,54,4,4.81344
org::eclipse::mylyn::internal::tasks::core::DayDateRange,0,59,3,0.891381
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPreferencePage,1,265,16,8.9439
org::eclipse::mylyn::internal::tasks::ui::properties::ProjectTaskRepositoryPage,0,116,13,8.75899
org::eclipse::mylyn::internal::tasks::bugs::Messages,0,3,2,0
org::eclipse::mylyn::tasklist::tests::People,0,44,1,0
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditorInput,0,21,2,2.46881
org::eclipse::mylyn::commons::net::HtmlStreamTokenizer,0,294,1,0
org::eclipse::mylyn::zest::tests::swt::PaintSnippet,0,66,1,0
org::eclipse::mylyn::internal::trac::core::util::Messages,0,3,2,0
org::eclipse::mylyn::internal::trac::core::model::TracSearchFilter,0,55,7,7.34305
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MultiplexingContentAssistProcessor,0,69,2,2.38141
org::eclipse::mylyn::internal::tasks::ui::wizards::MultiRepositoryAwareWizard,0,19,9,12.8752
org::eclipse::mylyn::internal::tasks::ui::views::TableDecoratingLabelProvider,0,37,16,10.4346
org::eclipse::mylyn::wikitext::textile::core::Main,0,12,2,1.49003
org::eclipse::mylyn::internal::trac::core::client::TracException,0,3,2,1.84703
org::eclipse::mylyn::internal::context::ui::editors::Messages,0,3,4,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::QuoteBlock,0,39,3,1.49003
org::eclipse::mylyn::internal::tasks::ui::actions::GoUpAction,0,11,7,6.87219
org::eclipse::mylyn::internal::jira::core::model::filter::IssueTypeFilter,0,23,4,4.58293
org::eclipse::mylyn::internal::trac::core::model::TracPriority,0,3,4,3.25645
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskAction,0,25,18,15.882
org::eclipse::mylyn::internal::provisional::commons::ui::ScreenshotCreationPage,3,671,6,4.88878
org::eclipse::mylyn::internal::provisional::commons::ui::SubstringPatternFilter,0,7,3,1.84703
org::eclipse::mylyn::internal::context::core::SaxContextWriter,1,59,18,16.189
org::eclipse::mylyn::internal::bugzilla::ui::search::SaveQueryDialog,0,38,1,0
org::eclipse::mylyn::internal::context::ui::views::QuickOutlinePatternAndInterestFilter,0,42,5,7.29292
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::RevisionLogReplacementToken,0,9,1,0
org::eclipse::mylyn::internal::ide::ant::AntUiBridgePlugin,0,20,8,9.24645
org::eclipse::mylyn::internal::tasks::ui::TaskListModifyOperation,0,33,4,4.10346
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractNewRepositoryTaskEditor,0,346,8,5.59876
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TableOfContentsBlock,0,69,4,3.33706
org::eclipse::mylyn::internal::jira::core::service::JiraRedirectException,0,7,1,0
org::eclipse::mylyn::internal::java::ui::ActiveFoldingEditorTracker,0,31,5,4.46389
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorRichTextPart,4,191,16,6.71473
org::eclipse::mylyn::internal::web::ui::WebNavigatorLabelProvider,0,32,5,3.95974
org::eclipse::mylyn::internal::tasks::bugs::DefaultTaskContributor,1,86,7,4.15475
org::eclipse::mylyn::internal::ide::ui::actions::FocusTaskMarkersViewAction,0,3,12,11.1478
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteAttachment,0,93,4,3.13741
org::eclipse::mylyn::internal::commons::net::CommonsNetPlugin,0,43,1,0
org::eclipse::mylyn::internal::jira::core::model::filter::ProjectFilter,0,9,5,4.58293
org::eclipse::mylyn::internal::tasks::ui::editors::TaskSpellingReconcileStrategy,0,25,12,12.9528
org::eclipse::mylyn::internal::tasks::ui::actions::NextTaskDropDownAction,0,29,2,0
org::eclipse::mylyn::internal::team::ui::FocusedTeamUiPlugin,2,69,15,9.76667
org::eclipse::mylyn::internal::monitor::ui::MenuCommandMonitor,0,64,10,8.75899
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStore,0,77,10,7.12446
org::eclipse::mylyn::internal::sandbox::ui::planner::OpenTaskEditorAction,0,13,4,4.17741
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskListElementAction,0,26,18,12.5589
org::eclipse::mylyn::internal::tasks::ui::MoveToCategoryMenuContributor,0,69,29,18.5444
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractHyperlinkTextPresentationManager,0,79,2,0
org::eclipse::mylyn::resources::ui::FocusCommonNavigatorAction,0,165,5,1.84703
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplitOutlineItem,0,55,3,1.49003
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSubmissionWizard,0,527,16,13.8586
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultsLabelProvider,1,31,6,5.39384
org::eclipse::mylyn::internal::tasks::ui::deprecated::NewTaskEditorInput,0,20,3,3.26838
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::ImageReplacementToken,1,9,3,1.49003
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchHit,0,75,2,0
org::eclipse::mylyn::bugzilla::deprecated::NewBugzillaTaskEditor,0,180,3,1.84703
org::eclipse::mylyn::zest::tests::swt::GraphSnippet2,0,32,1,0
org::eclipse::mylyn::internal::jira::core::JiraRepositoryConnector,0,374,17,4.64726
org::eclipse::mylyn::internal::sandbox::misc::PassiveTimer,0,8,1,0
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Block,0,58,4,2.38141
org::eclipse::mylyn::tasks::core::data::TaskAttachmentPartSource,0,18,2,0
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityRelationshipFactory,0,45,0,2.91015
org::eclipse::mylyn::internal::wikitext::core::util::Messages,0,9,1,0
org::eclipse::mylyn::internal::bugzilla::core::history::StatusEvent,0,11,7,7.66451
org::eclipse::mylyn::tasks::core::data::TaskOperation,0,82,5,6.31013
org::eclipse::mylyn::internal::sandbox::ui::highlighters::Highlighter,0,186,2,1.84703
org::eclipse::mylyn::internal::bugzilla::core::Messages,0,3,3,0
org::eclipse::mylyn::internal::xplanner::core::XPlannerCorePlugin,1,75,1,0
org::eclipse::mylyn::internal::ide::ant::AntUiBridge,0,115,11,10.3881
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitioner,0,4,1,0
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleTaskEditorNewCommentPart,0,6,5,4.341
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaTaskHyperlinkDetector,0,48,11,10.7968
org::eclipse::mylyn::internal::wikitext::core::validation::ValidationRules,0,24,2,1.49003
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaStateSearchSorter,0,53,5,5.5048
org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaAllProposalComputer,0,97,1,0
org::eclipse::mylyn::wikitext::core::parser::builder::NoOpDocumentBuilder,0,64,1,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::TracWikiMarkupTaskEditorExtension,0,36,3,0
org::eclipse::mylyn::internal::tasks::ui::commands::GoToUnreadTaskHandler,0,34,7,4.92306
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssHandler,1,512,10,4.89334
org::eclipse::mylyn::internal::wikitext::ui::viewer::CssStyleManager,0,195,12,3.33706
org::eclipse::mylyn::wikitext::core::parser::util::MarkupToDocbook,0,35,5,1.49003
org::eclipse::mylyn::internal::tasks::core::RepositoryTaskHandleUtil,0,30,7,7.5716
org::eclipse::mylyn::internal::tasks::ui::util::TaskActivityTimer,0,71,2,1.40719
org::eclipse::mylyn::internal::tasks::bugs::actions::Messages,0,3,2,0
org::eclipse::mylyn::internal::tasks::ui::commands::AddTaskRepositoryHandler,0,18,13,9.83332
org::eclipse::mylyn::tasks::core::AbstractRepositoryConnector,0,72,78,32.4143
org::eclipse::mylyn::internal::wikitext::twiki::core::block::ParagraphBlock,0,41,2,0
org::eclipse::mylyn::internal::trac::ui::editor::TracPeoplePart,0,65,3,1.84703
org::eclipse::mylyn::internal::monitor::core::collection::PercentUsageComparator,0,11,3,3.95974
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupDocumentProvider,0,53,6,3.33706
org::eclipse::mylyn::wikitext::core::util::ServiceLocator,0,99,6,1.49003
org::eclipse::mylyn::internal::monitor::ui::BrowserMonitor,1,71,9,8.1358
org::eclipse::mylyn::zest::core::widgets::internal::AspectRatioFreeformLayer,0,166,2,1.78572
org::eclipse::mylyn::internal::java::ui::actions::FocusPackageExplorerAction,0,106,12,11.1675
org::eclipse::mylyn::bugzilla::deprecated::BugzillaTaskEditorInput,0,25,4,3.37801
org::eclipse::mylyn::internal::jira::core::model::User,0,21,6,5.99575
org::eclipse::mylyn::internal::wikitext::twiki::core::phrase::SimplePhraseModifier,0,3,1,0
org::eclipse::mylyn::internal::tasks::ui::TasksUiPlugin,1,685,72,8.82882
org::eclipse::mylyn::internal::commons::ui::CompositeSyncImageDescriptor,0,23,2,1.84703
org::eclipse::mylyn::internal::wikitext::ui::editor::commands::Messages,1,9,1,0
org::eclipse::mylyn::internal::xplanner::core::service::XPlannerClient,0,0,1,0
org::eclipse::mylyn::internal::tasks::ui::wizards::NewWebTaskPage,0,15,10,8.37225
org::eclipse::mylyn::internal::tasks::bugs::wizards::ErrorLogStatus,0,23,4,3.37801
org::eclipse::mylyn::internal::ide::ui::MarkerInterestFilter,0,46,20,16.4524
org::eclipse::mylyn::internal::tasks::ui::actions::PresentationDropDownSelectionAction,0,79,14,12.9773
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkExternalReplacementToken,0,9,3,1.49003
org::eclipse::mylyn::internal::ide::ui::XmlNodeHelper,0,45,6,4.92306
org::eclipse::mylyn::internal::jira::ui::JiraImages,0,34,10,11.5189
org::eclipse::mylyn::internal::bugzilla::ui::action::BugzillaUpdateAttachmentAction,0,67,4,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::DeletedPhraseModifier,0,6,1,0
org::eclipse::mylyn::internal::sandbox::ui::editors::EditorStyleContributionItem,0,12,5,3.33706
org::eclipse::mylyn::wikitext::ui::viewer::AbstractTextSourceViewerConfiguration,0,66,1,0
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::Messages,1,12,2,0
org::eclipse::mylyn::internal::web::ui::WebSiteNavigatorActionProvider,0,30,8,8.13229
org::eclipse::mylyn::internal::team::ui::LinkedTaskInfoAdapterFactory,0,89,9,7.65674
org::eclipse::mylyn::internal::monitor::ui::ActivityChangeMonitor,0,9,4,4.57121
org::eclipse::mylyn::internal::jira::core::model::JiraAction,0,10,2,1.84703
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorInputFactory,0,24,17,13.7908
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaContextLabelProvider,0,12,16,14.6179
org::eclipse::mylyn::internal::team::ccvs::CvsChangeSetResourceMappingAdapterFactory,0,11,2,1.53097
org::eclipse::mylyn::internal::wikitext::mediawiki::core::phrase::EscapePhraseModifier,0,10,3,1.49003
org::eclipse::mylyn::internal::team::ui::preferences::Messages,0,3,1,0
org::eclipse::mylyn::internal::context::ui::actions::FocusOutlineAction,0,60,8,6.64782
org::eclipse::mylyn::internal::context::ui::actions::ContextClearAction,0,22,24,13.9968
org::eclipse::mylyn::zest::core::viewers::internal::AbstractStylingModelFactory,0,219,3,5.96388
org::eclipse::mylyn::tasks::core::sync::TaskJob,0,3,5,4.82202
org::eclipse::mylyn::internal::tasklist::BugzillaReportElement,0,18,1,0
org::eclipse::mylyn::internal::trac::core::model::TracWikiPage,0,32,3,2.85355
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaEditingMonitor,0,16,13,12.3049
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::PreformattedBlock,0,30,4,1.49003
