"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","bug","loc","bf","hcm"
"824",0,0,1.09861228866811,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.94591014905531,0,0,0,0,1.09861228866811,1.79175946922805,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,2.07944154167984,0,1.38629436111989,0,0,0,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,3,3.37801
"825",0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,2.56494935746154,2,1.84703
"826",0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.73766961828337,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,2.30258509299405,0,1.09861228866811,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92725368515721,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,1.09861228866811,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,3.95124371858143,7,5.99636
"827",0,0,0,0,1.09861228866811,0,0,0,2.484906649788,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0.693147180559945,0,0,2.70805020110221,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,1.79175946922805,0,1.38629436111989,0,0,1.38629436111989,1.6094379124341,0.693147180559945,0,0,0,0,2.70805020110221,3,1.84703
"828",0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67282883446191,0,0,0,0,0,0,1.09861228866811,0,2.70805020110221,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,3.36729582998647,9,8.85146
"829",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.6094379124341,2.70805020110221,3.13549421592915,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,4.18965474202643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,2.99573227355399,0,5.05624580534831,0,4.27666611901606,1,0
"830",0,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,1.6094379124341,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,2,1.84703
"831",0,0,0,0,1.94591014905531,1.09861228866811,0,0,0,2.484906649788,0,0,0,0,0,1.38629436111989,0,1.38629436111989,0,0,1.79175946922805,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,4.51085950651685,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.6094379124341,2.83321334405622,0,0,0,0,0,0,0,0,0,0,3.73766961828337,10,12.1149
"832",2.39789527279837,0,1.09861228866811,0,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,3.3322045101752,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,16,13.3451
"833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99043258677874,0,0,0,0,0,0,3.8286413964891,0,0,0,0,0,2.63905732961526,0,0,0,0.693147180559945,0,0,0,0,0,2.99573227355399,0,0,2.19722457733622,0,0,0,0,3.89182029811063,0,2.56494935746154,0,0,0.693147180559945,0,0,0.693147180559945,0,0,3.76120011569356,0,0,0,3.89182029811063,7,4.15475
"834",2.30258509299405,0,3.80666248977032,0,0,1.09861228866811,0,0,0,0,0,0,5.59098698051086,0,0,0,0,0,0,0,0,0,0,1.09861228866811,3.63758615972639,0,0,0,0,0.693147180559945,0,0,0,0,3.78418963391826,0,0,0,0,0,2.484906649788,0,2.56494935746154,0,0,0,0,0,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0.693147180559945,0.693147180559945,3.85014760171006,0,4.0943445622221,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,4.96284463025991,7,5.4131
"835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,5.23110861685459,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,6.58340922215876,0,0,5.55682806169954,5.0998664278242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36129216570943,1,1.29038
"836",0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.6094379124341,0,4.8283137373023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,5.27299955856375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,5.65948221575962,0.693147180559945,2.19722457733622,0,4.85203026391962,6,7.71893
"837",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46590811865458,0,0,0,0,0,0,0,0,6.49375383985169,0,0,0,0,0,0,0,0,0,0,0,0,5.59098698051086,0,0,0,0,0,0,0,0,0,0,0,4.90527477843843,6,6.86328
"838",3.17805383034795,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,4.46590811865458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,4.36944785246702,1.6094379124341,0,0,0,0,0,2.30258509299405,2,1.84703
"839",0,0,2.77258872223978,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,4.54329478227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,9,6.9016
"840",0,0,0,0,1.6094379124341,1.6094379124341,0,0,0,3.78418963391826,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,2.484906649788,3,1.84703
"841",0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,1.79175946922805,0,0,1.6094379124341,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,5.06259503302697,0,0,0,0,0.693147180559945,2.484906649788,0,0,3.04452243772342,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52636052461616,4,3.26838
"842",0,0,1.6094379124341,0,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74493212836325,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,0,4.58496747867057,0,0,0,0,3.98898404656427,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,4.02535169073515,19,18.2964
"843",0,0,0,0,0,4.64439089914137,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,2.39789527279837,0.693147180559945,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,2,2.92733
"844",0.693147180559945,3.63758615972639,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,3.25809653802148,0,0,0,0,5.96100533962327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,0,0,0,0,0,0,0,0,4.67282883446191,10,8.68041
"845",0,0,0,0,0,2.19722457733622,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,0,0,3.17805383034795,0,0,0.693147180559945,0,0,1.38629436111989,0,0,0,1.09861228866811,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,4.53259949315326,0,0,0,0,0.693147180559945,0,0,4.34380542185368,0,0,0,0,0,1.38629436111989,0,0,0.693147180559945,0,0,3.49650756146648,0,0,0,0,0,0,4.45434729625351,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,4.17438726989564,10,6.89909
"846",0,0,0,0,0,0,0,0,1.09861228866811,0,0,3.43398720448515,0,0,0,5.07517381523383,0,0,0,0.693147180559945,1.79175946922805,0,0,0,0,0,0,0,1.6094379124341,0,5.52942908751142,1.38629436111989,2.63905732961526,2.63905732961526,2.83321334405622,0,4.97673374242057,0,0,0,0,0,0,2.83321334405622,1.6094379124341,0,0,0,0,0,0,1.09861228866811,3.52636052461616,1.38629436111989,0,0,0,0,0,2.30258509299405,1.09861228866811,0,0,0,0,0,4.14313472639153,0,0,0,2.77258872223978,0,0,3.8286413964891,0,0,0,0,0,0,2.63905732961526,0,0,0,0,1,1.38629436111989,5,0
"847",0,0,0,2.63905732961526,0,0,0,4.56434819146784,2.07944154167984,0,0,2.07944154167984,0,0,0,0,3.76120011569356,0,0,1.09861228866811,0,4.30406509320417,4.60517018598809,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,2.63905732961526,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.73766961828337,4.38202663467388,0,0,0.693147180559945,0,0,0,0,3.40119738166216,0,0,0,0.693147180559945,0,0,0,0.693147180559945,5.91350300563827,0,0,2.30258509299405,2.07944154167984,1.09861228866811,0,0,0,5.23110861685459,7.16162200293919,0,0,0,1,5.77765232322266,5,3.30805
"848",5.96100533962327,0,0,0,0,0,0.693147180559945,2.77258872223978,0,0.693147180559945,0,0,0,0,3.87120101090789,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,2.56494935746154,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,2.56494935746154,0,0,2.70805020110221,0,0,2.94443897916644,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,2.89037175789616,0,0,5.03695260241363,0,0,0,5.31811999384422,0,0,0,0,0,0,0,4.68213122712422,17,6.84283
"849",0,2.30258509299405,1.09861228866811,2.83321334405622,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,5.41610040220442,0,0,0,3.3322045101752,0,0,0,0,0,0,0,0,4.4188406077966,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,4.57471097850338,13,7.56208
"850",0,0,1.09861228866811,1.09861228866811,0,0,0,5.51745289646471,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93447393313069,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68697535633982,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13549421592915,13,11.1126
"851",0,0,4.35670882668959,1.09861228866811,0,0,0.693147180559945,0,3.43398720448515,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40717177146012,0,0,3.52636052461616,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0.693147180559945,4.34380542185368,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,13,13.1929
"852",4.86753445045558,0,2.63905732961526,0,0,0,0,2.30258509299405,0,0,0,0,0,0,0,2.19722457733622,6.19847871649231,2.99573227355399,0,0,1.38629436111989,0,0,0,0,0,0,0,3.89182029811063,0,3.55534806148941,1.09861228866811,0,0,0,1.09861228866811,1.09861228866811,0,0.693147180559945,0,0,0,0.693147180559945,3.3322045101752,0,0,4.70953020131233,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,2.83321334405622,0,0,4.53259949315326,0,0,0,0,0,0,0,4.90527477843843,4.70048036579242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.61312810638807,20,8.69116
"853",0,0,0,0,0,0,0,0.693147180559945,2.99573227355399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,2,1.84703
"854",0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,3.76120011569356,2.07944154167984,3.13549421592915,0,0,0,0,0,0,0,0,1.79175946922805,0,3.71357206670431,4.77068462446567,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,5.40717177146012,0,0,0,0,0,0,0,0.693147180559945,3.49650756146648,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1.6094379124341,0,0,0,0,2.19722457733622,0,1.09861228866811,0.693147180559945,0,0,0,1,4.87519732320115,5,0.95565
"855",0,0,0,0,0,0,1.38629436111989,0,2.70805020110221,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,5,4.78742
"856",0,0,2.484906649788,0.693147180559945,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,3.66356164612965,1.38629436111989,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1.38629436111989,0,0,3.71357206670431,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647,5,7.87707
"857",0,0,0,0,0,0,0,0,0,0,0,0,4.68213122712422,0,5.25227342804663,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02388052084628,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87519732320115,4,0.891381
"858",0,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811,0,3.61091791264422,0.693147180559945,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,16,17.0173
"859",0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,3.2188758248682,0,0,1.09861228866811,0,0,4.21950770517611,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,3.46573590279973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,3.3322045101752,0,0,0,0,0,0,0,0,0.693147180559945,0,3.46573590279973,0,4.02535169073515,5.74300318780948,7.11232744471091,0,5.86929691313377,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,4.65396035015752,0,6.25382881157547,27,8.8911
"860",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,4.93447393313069,3.25809653802148,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,1.09861228866811,0,0,3.85014760171006,0,0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0,0,0,0,0,0,3.66356164612965,0,1.38629436111989,0,0,0,0,0,1.09861228866811,3.52636052461616,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,2,4.31748811353631,8,4.15475
"861",4.02535169073515,0,0,0.693147180559945,0,0,0,1.38629436111989,0,1.6094379124341,0,0,0,0,0,2.63905732961526,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1.38629436111989,0,0,0,0,0,0,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,3.2188758248682,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,1.38629436111989,0,2.19722457733622,0,0,0,0,1.38629436111989,0,3.40119738166216,0,0.693147180559945,1.38629436111989,0,0,0,0,0,2,0
"862",0,0.693147180559945,0,0,0,0,0,0,2.07944154167984,0,0,3.8286413964891,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,2.07944154167984,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"863",0,0,0.693147180559945,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,4.14313472639153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,2.07944154167984,2.30258509299405,0,0,3.91202300542815,0,4.14313472639153,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.3322045101752,5,3.26838
"864",0,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51342874616498,0,0,0,0,0,4.55387689160054,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,1.6094379124341,0,2.94443897916644,0,0,0,0,0,5.52942908751142,0,0,0,5.3890717298165,15,12.804
"865",0,3.40119738166216,0,4.78749174278205,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,1.09861228866811,0,5.4553211153577,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,2.39789527279837,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89037175789616,0,0,0,0,0,0,0,0,0,4.94875989037817,0,0,0,3.09104245335832,13,11.108
"866",0,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,0,3.55534806148941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,2.19722457733622,5.18178355029209,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,2.484906649788,0,0,0,0,0.693147180559945,0,0,0,3.13549421592915,0,0,0,0,0,0,2.07944154167984,0,0,1,3.87120101090789,5,7.20108
"868",0,0,0,1.38629436111989,0,0,0,0,0,0,1.38629436111989,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,1.09861228866811,2.07944154167984,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,2.94443897916644,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,4,3.4091
"869",0,0,0,0,0,0,2.484906649788,3.63758615972639,0,0,0,0,0,0,0,0,4.57471097850338,0,0,0.693147180559945,0,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,4.18965474202643,0,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88280192258637,0,0,0,0,4.06044301054642,31,20.3292
"870",3.29583686600433,0,0,0,4.29045944114839,0,0,0,0,0,0,0,0,1.6094379124341,0,3.66356164612965,0.693147180559945,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,3.3322045101752,0,0,0,0,2.39789527279837,1.6094379124341,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63905732961526,0,2.30258509299405,12,10.0513
"871",0,0,0,0,0,3.52636052461616,1.38629436111989,0,0,0,0,0,0.693147180559945,0,0,0,2.83321334405622,4.44265125649032,0,0,0,4.77068462446567,5.02388052084628,0,0,0,0,0,0,1.09861228866811,1.38629436111989,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,4.76217393479776,3.97029191355212,0,0,0,0,0,0,3.63758615972639,0,0,0,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,4.91265488573605,0,0,0,0,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,3.09104245335832,0,0,1.09861228866811,0,4.84418708645859,2,0
"872",0,4.15888308335967,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13556489108174,3.13549421592915,0,0,0,0,0,1.38629436111989,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0.693147180559945,0,3.78418963391826,0,0,0,0,0,0,0,0,4.67282883446191,0,0,0,4.69134788222914,13,12.7082
"873",4.12713438504509,0,1.6094379124341,0,0,0,0,1.38629436111989,0,0,0,0.693147180559945,0,1.94591014905531,0,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,1.79175946922805,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,3.3322045101752,0,0,2.77258872223978,0,0,2.484906649788,7,8.24459
"874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,1.09861228866811,0,0,0,1.38629436111989,3,3.17351
