"","V1","V2","V3","V4","bug","loc","bf","hcm"
"959",6.48920493132532,5.63478960316925,3.49650756146648,5.41164605185504,0,5.4553211153577,17,14.5431
"960",5.32787616878958,0,2.56494935746154,0,0,4.04305126783455,3,7.94507
"961",6.46302945692067,2.63905732961526,4.72738781871234,7.13807303404435,0,5.80814248998044,16,14.7972
"962",4.51085950651685,2.07944154167984,3.95124371858143,5.98141421125448,0,4.60517018598809,2,4.08525
"963",2.484906649788,0,2.94443897916644,6.20859002609663,0,4.65396035015752,9,6.62518
"964",3.58351893845611,3.52636052461616,2.30258509299405,4.17438726989564,0,3.29583686600433,0,4.07501
"965",0,0,0,3.87120101090789,0,1.38629436111989,0,4.07501
"966",5.96614673912369,3.3322045101752,5.62401750618734,5.92157841964382,0,5.54517744447956,4,9.14442
"967",4.0943445622221,0.693147180559945,0,4.00733318523247,0,3.25809653802148,1,4.07501
"968",1.6094379124341,2.70805020110221,2.30258509299405,2.89037175789616,0,1.6094379124341,0,1.70656
"969",0,5.28826703069454,6.24416690066374,5.64190707093811,0,5.6021188208797,18,10.6845
"970",3.29583686600433,0,2.89037175789616,3.85014760171006,0,3.09104245335832,0,1.70656
"971",0,3.89182029811063,7.22475340576797,0,0,3.76120011569356,9,7.58317
"972",0,3.58351893845611,4.60517018598809,0,0,3.29583686600433,4,2.71087
"973",0,1.09861228866811,9.90678211948556,0,2,7.13009851012558,132,38.6091
"974",0,5.18738580584075,3.91202300542815,4.78749174278205,0,4.02535169073515,2,2.36846
"975",0,6.52649485957079,1.6094379124341,3.71357206670431,0,5.01063529409626,1,4.39643
"976",1.6094379124341,6.28785856016178,3.36729582998647,4.81218435537242,0,4.91998092582813,2,4.22835
"977",0,7.0647590277918,5.39362754635236,3.93182563272433,0,5.59842195899838,4,7.2605
"978",0,4.44265125649032,2.94443897916644,5.19295685089021,0,3.80666248977032,4,3.17525
"979",2.99573227355399,4.56434819146784,0,5.2040066870768,0,3.93182563272433,4,3.80102
"980",0,4.65396035015752,1.79175946922805,1.09861228866811,0,2.77258872223978,1,2.36846
"981",0,6.84054652928869,4.84418708645859,4.64439089914137,0,5.44673737166631,6,10.7828
"982",3.25809653802148,6.8501261661455,3.09104245335832,4.49980967033027,0,5.62401750618734,2,4.13043
"983",0,6.4831073514572,4.38202663467388,4.23410650459726,0,4.80402104473326,4,6.03322
"984",0,5.57215403217776,1.09861228866811,2.77258872223978,0,3.89182029811063,1,2.36846
"985",0,4.91998092582813,3.46573590279973,5.04342511691925,0,4.40671924726425,4,3.17525
"986",3.71357206670431,6.34738920965601,7.10496544826984,6.81783057145415,0,5.91620206260743,31,26.0554
"987",0,0,9.9619451221077,0.693147180559945,2,7.66902828858968,63,24.8471
"988",0,4.51085950651685,4.06044301054642,0,0,3.3322045101752,3,1.15638
"989",0.693147180559945,6.66695679242921,5.4553211153577,4.46590811865458,0,5.47646355193151,8,1.84991
"990",0.693147180559945,4.70048036579242,4.07753744390572,0,0,3.3322045101752,6,1.15638
"991",1.79175946922805,3.04452243772342,3.36729582998647,2.484906649788,0,2.39789527279837,3,1.15638
"992",0,6.51471269087253,5.49306144334055,1.6094379124341,0,5.28826703069454,7,1.69533
"993",0,6.99393297522319,7.07326971745971,2.19722457733622,5,6.20657592672493,17,2.62803
"994",1.94591014905531,3.43398720448515,4.52178857704904,0,0,2.83321334405622,13,4.55853
"995",0,4.82028156560504,6.86066367144829,4.45434729625351,0,4.88280192258637,5,7.25753
"996",2.70805020110221,3.09104245335832,0.693147180559945,0,0,2.19722457733622,1,2.96868
"997",2.94443897916644,8.43598313599069,8.99764207852351,5.30826769740121,9,8.06620756800626,102,36.1202
