"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","bug","loc","bf","hcm"
"281",0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,2.39789527279837,0,0,3.09104245335832,0,1.94591014905531,1,0
"282",0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,5.32300997913841,0,0,0,0,0,0,0,0,0,0,0,0,6.11589212548303,0,0,0,0,0,2.56494935746154,2.30258509299405,0.693147180559945,0,0,0.693147180559945,4.93447393313069,4,5.23110861685459,7,9.22487
"283",0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,4.20469261939097,0,3.55534806148941,0,0,0,0,0,4.68213122712422,0,0,0,0,0,0,0,4.27666611901606,2,4.83075
"284",0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,4.24849524204936,4.02535169073515,0,0,6.25575004175337,0,2.94443897916644,1,4.81218435537242,9,14.9282
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15888308335967,0,0,0,2.484906649788,1,1.27192
"286",0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,2.63905732961526,2.30258509299405,0,0,0.693147180559945,0,0,1,2.56494935746154,1,0
"287",0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,3.95124371858143,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0,0,0,4.54329478227,0,0.693147180559945,0,0,0,0,0,0,0,4.56434819146784,1,1.80545
"288",0,0,0,4.18965474202643,0,0,0,4.20469261939097,0,2.70805020110221,0,3.36729582998647,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,6.85646198459459,0.693147180559945,0,0,0,0,0,0.693147180559945,2.07944154167984,0,0.693147180559945,0,0,0,2,3.68887945411394,5,9.77668
"289",0,1.09861228866811,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,2.94443897916644,0,0,2.70805020110221,0,1.94591014905531,1,0
"290",0,2.07944154167984,0,0,0,0,2.83321334405622,0,0,0,1.38629436111989,0,0,0,2.484906649788,0,0,0,0,0,2.56494935746154,0,0,1.6094379124341,0,0,0,1.94591014905531,1.09861228866811,0.693147180559945,0,0,0,4.21950770517611,2.39789527279837,0,1.79175946922805,0,0,0,0,0,2,6.45874
"291",0,0,0,3.52636052461616,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,3.63758615972639,0,0.693147180559945,0,0,0,0,3.25809653802148,0,0,0,0,3.09104245335832,1,0
"292",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0.693147180559945,0,0,0,0,0,1.6094379124341,1,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,1,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,0,0,3.89182029811063,2.99573227355399,2.19722457733622,0,0,2.484906649788,2,6.22636
"295",0.693147180559945,0,0,0,0,0,4.91998092582813,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752,5.29831736654804,0,0,3.73766961828337,0,0,0.693147180559945,0,0,0,0,0,0,4.47733681447821,0,0,0,0,0,0,0,4.68213122712422,6,6.36008
"296",0,0,0,0,0,0,0,0,1.09861228866811,2.70805020110221,4.49980967033027,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,2.39789527279837,3,2.28372
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,8.29104513108173,0,0,0.693147180559945,5.14166355650266,0,0,0,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,5,6.91174730025167,5,13.1284
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342,5.01727983681492,0,4.36944785246702,0,0,0,0,0,0,0,0,0,0,4.71849887129509,0,0,0,0,0.693147180559945,1.38629436111989,1,4.51085950651685,4,8.36608
"299",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"300",0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,4.61512051684126,0,0,0,0,5.07517381523383,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.94591014905531,1,3.04452243772342,1,0
"301",1.09861228866811,0.693147180559945,2.07944154167984,0,0,0,0,0,0,1.38629436111989,0,0,1.94591014905531,0,0,1.6094379124341,0,0,1.38629436111989,0,0,2.30258509299405,0,1.09861228866811,2.56494935746154,5.26269018890489,0,1.6094379124341,5.06890420222023,0,0,1.09861228866811,0,2.56494935746154,0,0,0,0,0,0,0,4.06044301054642,1,0
"302",0,0,0,0,0,0,0,2.39789527279837,0,0,0,1.79175946922805,0,0,0,0,0,0.693147180559945,4.67282883446191,0,7.72179177681754,1.09861228866811,6.36647044773144,0,0,0,0,0,0,0,0,1.94591014905531,0,0,0,3.76120011569356,0,0,0,0,2,6.24804287450843,21,19.6679
"303",1.6094379124341,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,5.2257466737132,0,0,0,0,0,0,1.09861228866811,0,0,1.09861228866811,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,4.17438726989564,1,1.80545
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,0,0,1,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032,0,3.55534806148941,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,1.6094379124341,0,0,0,0,1,3.25809653802148,1,5.0342
"306",2.19722457733622,2.30258509299405,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,2.99573227355399,6.38687931936265,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,2.56494935746154,0,1.6094379124341,0,0,2.07944154167984,0,0,4.76217393479776,6,9.696
"307",0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795,2.56494935746154,0,0,0,0,0,0,2.63905732961526,0,0,0,0,0,0,0,2.30258509299405,1,1.80545
"308",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,1.79175946922805,0,0,0,0.693147180559945,0,0,2.94443897916644,0,0,3.2188758248682,0,1.94591014905531,1,0
"309",0,0,7.24921505711439,1.38629436111989,0,0,0,3.76120011569356,1.6094379124341,0,0,0,0,0,0,0,1.38629436111989,0,0,1.79175946922805,0,0,0,0,1.6094379124341,0,0,0,0,0,0,1.38629436111989,3.04452243772342,0,0,1.09861228866811,0,0,0,0,0,5.57215403217776,1,0
"310",0,0,0,0,0,0,0,0,4.0943445622221,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,4.0943445622221,0,0,0,1.09861228866811,0,4.31748811353631,0,3.63758615972639,0,5.17048399503815,0,0,0,0,3.17805383034795,0,0,0,2,4.65956
"311",0,0,0,0,0,0.693147180559945,4.94875989037817,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,4.15888308335967,0,0.693147180559945,0.693147180559945,1.38629436111989,1.79175946922805,0,3.17805383034795,0,0,3.2188758248682,3.25809653802148,0,5.24174701505964,0,0.693147180559945,0,1,4.36944785246702,3,5.27095
"312",0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,2.56494935746154,0,1.09861228866811,0,0,0,0,0,0,0,1.09861228866811,0,4.07753744390572,0,4.66343909411207,2.07944154167984,1,3.63758615972639,2,4.04276
"313",0,6.0282785202307,0,0,0,0,0,0,5.47227067367148,0,0.693147180559945,2.30258509299405,0,0,0,0,5.27299955856375,0,0,4.33073334028633,0,0,0,0,0,1.79175946922805,0,0,0,0,0,5.25227342804663,0,2.89037175789616,0.693147180559945,0,0,0,3.17805383034795,0,1,5.30330490805908,4,13.0076
"314",0,0,0,0,1.94591014905531,0,0.693147180559945,0.693147180559945,0,0,0,0,0,5.76832099579377,0,2.70805020110221,0,0,0,1.6094379124341,1.09861228866811,0.693147180559945,0,0,0,0,4.61512051684126,4.88280192258637,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,4.96284463025991,1,4.76217393479776,4,7.69165
"315",0,0,1.94591014905531,1.94591014905531,0,0,0,0,0.693147180559945,0,0,0,2.30258509299405,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,2.39789527279837,0,0,3.46573590279973,1.79175946922805,0,0,0,3.13549421592915,0,0,0,0,4.0943445622221,0,0,3.29583686600433,2,4.04276
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,2.83321334405622,0,0,3.40119738166216,0,1.94591014905531,1,0
"317",0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,5.4380793089232,0,2.484906649788,2.99573227355399,0,5.32300997913841,0,0,0,0,0,0,0,0,0,0,7.82803803212583,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,5.11198778835654,1,5.65599181081985,8,11.9562
"318",0,0,0,0,0,0,0,4.75359019110636,0,0,0,0,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,5.64544689764324,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,4.71849887129509,3,9.88616
"319",0,0,0,0,0,4.75359019110636,0,0,0,0,0,0,0,0,0,0,0,0,7.52185925220163,0,3.2188758248682,0,3.25809653802148,1.09861228866811,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,5.2257466737132,0,0,0,0,1,6.24222326545517,18,26.2611
"320",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"322",0,0,0,2.94443897916644,0,1.09861228866811,6.31896811374643,0,2.30258509299405,0,5.71702770140622,0.693147180559945,0,0,0,0,0,0,0,0,4.9416424226093,0,0,3.13549421592915,0,0,0,4.84418708645859,0,0,4.68213122712422,0,0,5.04342511691925,0,0,2.83321334405622,0,5.31320597904179,0,4,5.80814248998044,10,14.9649
