"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","bug","loc","bf","hcm"
"189",2.39789527279837,0,0,0,1.94591014905531,3.93182563272433,0,0,0,0,0.693147180559945,4.40671924726425,4.17438726989564,0,2.39789527279837,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,1.79175946922805,1.6094379124341,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0.693147180559945,0,1.38629436111989,1.38629436111989,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,1,4.23410650459726,1,2.23731
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,0,0,0,0,1.38629436111989,1,0
"191",0,0,0,0,0,0,0,0,3.40119738166216,0,0,0.693147180559945,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,1.09861228866811,3.8286413964891,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,4.27666611901606,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,5.15905529921453,0,0,1,3.8286413964891,4,7.8367
"192",0,0,0,0.693147180559945,0,0.693147180559945,0,3.09104245335832,0,0,0,0,0,0,1.09861228866811,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18738580584075,0,2,2.63905732961526,3,7.23232
"193",0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,2.56494935746154,4.07753744390572,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.30258509299405,0,0,0,0,0,3.89182029811063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,1,3.89182029811063,1,1.28035
"194",0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,5.11198778835654,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,5.75574221358691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62497281328427,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,1,4.64439089914137,5,8.96461
"195",0,0,0,0,0,0,0,0,3.3322045101752,0,1.09861228866811,0,0,0,0,0,0,0,5.42053499927229,0,0,0,0,0,0.693147180559945,0,0,0,0,2.19722457733622,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.94443897916644,0,0,0,2.484906649788,0,3.3322045101752,5.06259503302697,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02642680869964,0,1.38629436111989,0,0,5.76519110278484,14,12.9001
"196",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,2.19722457733622,0,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,0,0,0,0,0,3.87120101090789,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,1,4.6384
"197",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"198",0,0,7.24208235925696,0,0,0,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,0,0,0,3.04452243772342,1.6094379124341,0.693147180559945,0,1.09861228866811,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.63905732961526,0,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,3.87120101090789,3,5.37258
"199",0,0,0,0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,1.94591014905531,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,6.94408720822953,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,5.65599181081985,2,4.04276
"200",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"201",0,0,0,0,0,0,0,0,0,4.07753744390572,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,2.99573227355399,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.36729582998647,0,0,2.94443897916644,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,3.52636052461616,3,4.60695
"202",3.04452243772342,0,0,2.94443897916644,0,2.70805020110221,0,0,0,0,0.693147180559945,5.39816270151775,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0.693147180559945,0,6.86066367144829,0,4.40671924726425,0,0,0.693147180559945,0,0.693147180559945,3.58351893845611,0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,1.09861228866811,0,0,0,0,0,4.75359019110636,2,5.31811999384422,4,2.6703
"203",4.56434819146784,0,1.09861228866811,0,0,0,0,0,3.68887945411394,2.19722457733622,1.6094379124341,0,0,0,0,3.91202300542815,0,2.94443897916644,0,0,5.04342511691925,0,0,5.51745289646471,0,3.36729582998647,0,2.99573227355399,5.36129216570943,0,0,4.56434819146784,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1.38629436111989,2.19722457733622,0,0,0,0,2.30258509299405,4.969813299576,0,7.64012317269536,2.70805020110221,0.693147180559945,4.83628190695148,2.39789527279837,0,0,0,0,0,2.07944154167984,4.06044301054642,2.484906649788,0,0,0,0,0,6.4150969591716,11,11.7006
"204",1.09861228866811,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,2.99573227355399,0,0,0,0,4.06044301054642,0,0.693147180559945,0,0,0.693147180559945,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,1.09861228866811,0,0,0,1,3.52636052461616,3,5.41761
"205",0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,4.0943445622221,0.693147180559945,6.99393297522319,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,5.01727983681492,0,1,4.51085950651685,4,9.006
"206",0,0,0,1.09861228866811,1.6094379124341,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,5.65599181081985,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,1,2.39789527279837,1,0
"207",0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,3.29583686600433,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,2.83321334405622,0,0,0,2.07944154167984,0,0,0,0,0,0,3.49650756146648,0,0.693147180559945,0,0,0,0,0,1,3.66356164612965,3,4.27148
"208",1.38629436111989,0,1.09861228866811,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.35670882668959,0,0,0,2.484906649788,0,7.27378631784489,0,0,4.52178857704904,1.38629436111989,0.693147180559945,0,0,0,0.693147180559945,0,2.89037175789616,0,0,0,0,0,0,0,0,0,4.0943445622221,0,6.15060276844628,4.29045944114839,5.29831736654804,3.58351893845611,0,0,0,1.09861228866811,0,0,0,0,3.52636052461616,0,0,0,1.09861228866811,0,0,4.51085950651685,2.07944154167984,0.693147180559945,7.51316354523408,4,6.48463523563525,11,15.07
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"210",0,0,0,0.693147180559945,0,0,0,0,3.2188758248682,0,0,0,0,0,0,2.19722457733622,0,0,5.5683445037611,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,3.36729582998647,0.693147180559945,0,5.2040066870768,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.69134788222914,2,2.90044
"211",0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,0,0,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,4.97673374242057,0.693147180559945,0,0,0,5.05624580534831,0,0,0,0,0,0,1.38629436111989,0,1.09861228866811,0,3.09104245335832,0,0,0,0,0,0,0.693147180559945,0,2.39789527279837,0,0,0,0,0,0,1.09861228866811,0,0,0,0,4.58496747867057,5,5.80382
"212",0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01063529409626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85014760171006,0,0,0.693147180559945,0,0,1.79175946922805,0.693147180559945,0,0,0,0,0,0,1,3.80666248977032,0,0
"213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,4.76217393479776,0,1.38629436111989,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.94591014905531,0,3.36934
"214",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,4.36944785246702,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,2.70805020110221,1.38629436111989,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,3.36729582998647,3,6.16292
"215",0,1.09861228866811,0,0,0,0,0,2.30258509299405,0,0.693147180559945,0,0.693147180559945,2.83321334405622,0,0,0,0,0,0,3.29583686600433,0,1.38629436111989,0,0,1.79175946922805,0,0,3.73766961828337,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,3.80666248977032,0,2,1.6094379124341,4,5.15419
"216",0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,1.94591014905531,3.04452243772342,0,0,0,0,4.43081679884331,0,3.46573590279973,0,0,1.09861228866811,0,0,0,0,0,0,0,3.73766961828337,0,0,3.17805383034795,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,3.29583686600433,0,0,0,0,0,5.93489419561959,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,2,4.90527477843843,7,6.72772
"217",4.11087386417331,0,0,0,0.693147180559945,0,0,0,0,1.79175946922805,0,4.24849524204936,0,0,3.13549421592915,0,0,0,0,0,0,0,0,6.38012253689976,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0,0,0,4.11087386417331,0,0,0,0,0,2.63905732961526,0,3.04452243772342,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,0,3.73766961828337,3,4.8283137373023,5,6.31789
"218",6.08904487544685,0,0,0,0,0,0,0,0,1.09861228866811,0,0,5.17614973257383,2.484906649788,0,4.57471097850338,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1.6094379124341,4.30406509320417,0,3.40119738166216,0,0,0,0,0,0,0,0,0,0,2.77258872223978,0,0,4.17438726989564,3.09104245335832,0,0,0,4.21950770517611,0,0,0,2.70805020110221,0,0.693147180559945,0,0,0,0,0,2.89037175789616,0,0,0,0,3.29583686600433,0,0.693147180559945,2.63905732961526,2,1.94591014905531,18,16.069
"219",0,0,0,0,2.77258872223978,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,3.49650756146648,0,0,5.03695260241363,3.36729582998647,0,0,0,0,0,0,1.94591014905531,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0943445622221,3,6.88373
"220",4.31748811353631,0,0.693147180559945,0,0,0,0,0,2.30258509299405,0,0.693147180559945,3.58351893845611,1.6094379124341,0.693147180559945,0,0,0,0,0.693147180559945,0,3.52636052461616,0,0.693147180559945,1.38629436111989,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0.693147180559945,3.3322045101752,0,0,4.00733318523247,3.40119738166216,0,0,5.62040086571715,0.693147180559945,4.55387689160054,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,3.8286413964891,0,0,2.77258872223978,0,0,0,0,0,0,1.38629436111989,0,4.35670882668959,6,4.27896
"221",0,0,0,1.09861228866811,0,0,0,0,3.80666248977032,0,0,3.91202300542815,0,0,0,0.693147180559945,0,1.09861228866811,0,0,4.21950770517611,0,0.693147180559945,0,0,0,1.6094379124341,0,3.63758615972639,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,2.19722457733622,0,0,0,5.74620319054015,0,0,0,0,0,0,0,0,0,0,5.66988092298052,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0,0,1,5.34710753071747,1,0
"222",1.6094379124341,0,0,0,0,0,0,1.6094379124341,4.56434819146784,0.693147180559945,0.693147180559945,0,0,0,4.64439089914137,0,0,0,0,0,0,4.67282883446191,3.36729582998647,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,6.73578001424233,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,2.484906649788,0,0,0,0,0,3.49650756146648,0,0,0,0,0,0,2.56494935746154,0,0.693147180559945,0.693147180559945,0,2.89037175789616,3,5.34233425196481,16,17.6953
"223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99043258677874,0,0,4.33073334028633,0,0,0,0,1.6094379124341,0,0.693147180559945,0,0,0,0,4.7361984483945,1.09861228866811,0,0,0,5.23644196282995,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,4.38202663467388,4,6.60072
"224",0.693147180559945,0,0,0,0,0,3.13549421592915,0,0,4.21950770517611,0,0,0,0,1.09861228866811,2.70805020110221,0,1.38629436111989,0,0,1.09861228866811,0,0,0,0,0,0,1.09861228866811,0,0,0.693147180559945,2.56494935746154,0,0,2.63905732961526,0,4.11087386417331,0,3.13549421592915,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0.693147180559945,0,0,0,0,0,0,0,2.484906649788,0,0,0,1,3.97029191355212,6,6.22082
"225",0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"226",1.38629436111989,0,0,0.693147180559945,3.3322045101752,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,6.98193467715639,0,0.693147180559945,0,0,0,1.38629436111989,2.83321334405622,5.50125821054473,2.70805020110221,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,2.30258509299405,1.79175946922805,3.25809653802148,4.20469261939097,0,0,0,1.94591014905531,0,0,1.09861228866811,0,2.56494935746154,0,0,0,0,0,1.38629436111989,0,0,6.84906628263346,0,4,5.50938833662798,7,13.805
"227",0,0,0,4.15888308335967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0,0,0,0,0,0,0,3.87120101090789,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8286413964891,1,0
"228",0,0,0,0,0,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0,0,0,0,0,3.91202300542815,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.38629436111989,1,1.69869
"229",0,0,0,0,0,0,2.89037175789616,0,0,0,0,6.38350663488401,0,0,0,0.693147180559945,1.09861228866811,0,3.09104245335832,0,5.67675380226828,0,1.09861228866811,0,0,2.83321334405622,0,0,0,0,0,0,0.693147180559945,4.53259949315326,0,2.56494935746154,0,0,0,2.83321334405622,0,2.56494935746154,0,0,0,0,0,0,0,2.56494935746154,0,3.73766961828337,0,0,0,0,3.43398720448515,0,0,0,0,0,0,5.26785815906333,0,0,0,0,0,0,3,5.51745289646471,7,8.65833
"230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0,0,0,0,0,0,0,0,1.94591014905531,1,0
"231",0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0,1.38629436111989,0,6.55322
"232",0,0,0,0,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1.6094379124341,0,2.99573227355399,0,0,0,0.693147180559945,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,6.5191472879404,0,0,1.94591014905531,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1.6094379124341,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,4.95582705760126,1,2.75305
"233",4.93447393313069,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0,0.693147180559945,4.00733318523247,0,1.09861228866811,1.38629436111989,0.693147180559945,3.8286413964891,0,0,0,0,0,0,3.13549421592915,0,0,0,0,0,1.38629436111989,0,3.25809653802148,1,1.5526
"234",0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0.693147180559945,0,0,0,0,0,0,1.38629436111989,1,0
"235",0,0,0,0,1.6094379124341,3.36729582998647,0,2.07944154167984,0,0,0,7.13009851012558,3.17805383034795,1.94591014905531,1.09861228866811,0,0,0,3.46573590279973,0,3.49650756146648,0,1.09861228866811,1.6094379124341,0,0,0,0,1.38629436111989,1.6094379124341,0,0,0,1.09861228866811,1.09861228866811,0,3.2188758248682,1.94591014905531,0.693147180559945,0,0.693147180559945,0,1.38629436111989,0,0,0,0,0,3.8286413964891,0,0,4.36944785246702,0,0,0,4.02535169073515,0,0,0,1.79175946922805,1.09861228866811,2.07944154167984,0.693147180559945,1.79175946922805,0.693147180559945,0,2.484906649788,0,2.83321334405622,4.06044301054642,2,5.53338948872752,4,5.08544
"236",0,0,0,0,0,0,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71357206670431,0,0.693147180559945,0,0,0,1.09861228866811,0,0,0,0,6.07073772800249,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1,4.85981240436167,6,12.9885
"237",0,0,0,0,1.6094379124341,0,0,0,0,0.693147180559945,0,0,1.09861228866811,4.43081679884331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1.38629436111989,0,3.46573590279973,0,0,0,1.38629436111989,0,0,0,0,3.49650756146648,1.09861228866811,0,0,0,0,0,0,0,1.38629436111989,0,0,3.52636052461616,1.6094379124341,0.693147180559945,0,0,0,0,0,0,1.6094379124341,0,0,0,0,1,4.20469261939097,3,6.16292
"238",0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0,3.52636052461616,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,1.79175946922805,3.91202300542815,0,4.27666611901606,3.09104245335832,0,0,0,0,0,0,0,5.44673737166631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,4.77068462446567,4,3.68818
"239",0,0,0,0,0,0,0,4.99721227376411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,3.43398720448515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2188758248682,4.86753445045558,4.49980967033027,0,0,0,0,0,0,0,0.693147180559945,0,1.79175946922805,0,0,0,0,0,0,0,0,3.66356164612965,0,1,2.484906649788,4,8.82648
"240",0,0,0,0,0,0,0,0,0,0,0,4.9416424226093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,3.09104245335832,1.09861228866811,0,1.6094379124341,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,3.09104245335832,1,1.5526
"241",0,0,0,0,0,0.693147180559945,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0.693147180559945,0,1.6094379124341,0,0,0,0,0,0,0,3.68887945411394,4.80402104473326,0,0,1.09861228866811,0,0,0,0,0,0,2.56494935746154,5.56068163101553,0,0,0,0,0,0,0,0,1.38629436111989,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.96284463025991,1,0
"242",0,0,0,0,0,0,0,0,6.53524127101366,4.91265488573605,0,7.44483327389219,2.30258509299405,0,0,0,1.09861228866811,0,5.84354441703136,0,7.24136628332232,0,0,0,0,0,0,0,0.693147180559945,0,0,2.07944154167984,0,0,0,0,2.94443897916644,0,4.11087386417331,3.29583686600433,5.97380961186926,0,1.6094379124341,0,0,5.07517381523383,0,3.71357206670431,3.40119738166216,3.36729582998647,4.67282883446191,0,3.87120101090789,0,0.693147180559945,0,3.3322045101752,2.83321334405622,0,3.13549421592915,0,2.484906649788,0,0,4.12713438504509,0,3.49650756146648,0,0,0,3,6.94889722231331,18,20.3646
"243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622,0,0,0,0,0,0,0,0,0,4.58496747867057,0,0,0,0,2.19722457733622,0,0,0,0,0,0.693147180559945,3.8286413964891,0,0,0,0,0,0,0,3.13549421592915,3,6.22636
"244",0,0,0,0,0,0,0,3.40119738166216,0,0,0,0,0,0,0,0,6.36647044773144,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,5.03043792139244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33073334028633,0,1,4.87519732320115,3,6.87477
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4188406077966,0,0,0,0,0,0,0,0,0,0,0,2.77258872223978,1,0
"246",0.693147180559945,0,0,0,0.693147180559945,0,0,1.38629436111989,5.35185813347607,0,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,0,0,0,1.79175946922805,0,0,0,0,1.6094379124341,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,2.56494935746154,0,0,0,0,0,1.6094379124341,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1,3.63758615972639,2,3.24068
"247",0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1.09861228866811,2.07944154167984,1.09861228866811,0,0,0.693147180559945,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0,0,0,4.82028156560504,0,0,0,0,1.79175946922805,0,0,3.2188758248682,2,4.04276
"248",0.693147180559945,5.00394630594546,0,0,0,0,0,3.63758615972639,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,3.73766961828337,0,0,0,5.92692602597041,0,0,0,0,0,0,0,1.09861228866811,0,0,4.60517018598809,1,3.36934
